Date,Open,High,Low,Close,Adj Close,Volume
2020-11-03,228.669998,235.000000,228.669998,232.009995,231.212692,34800
2020-11-04,240.009995,244.369995,229.800003,232.210007,231.412018,30300
2020-11-05,236.330002,244.139999,236.330002,241.500000,240.670090,37300
2020-11-06,241.500000,242.360001,236.490005,237.500000,236.683838,19800
2020-11-09,247.710007,254.490005,241.250000,242.059998,241.228165,48100
2020-11-10,243.899994,255.940002,242.500000,255.589996,254.711655,43000
2020-11-11,257.179993,260.989990,251.429993,260.000000,259.106506,26700
2020-11-12,259.350006,259.350006,251.160004,254.410004,253.535736,23000
2020-11-13,256.429993,259.910004,253.740005,258.470001,257.581787,13700
2020-11-16,265.140015,267.829987,257.660004,266.750000,265.833313,38200
2020-11-17,263.019989,271.000000,259.019989,269.630005,268.703400,27500
2020-11-18,269.850006,272.570007,268.260010,268.339996,267.417847,22900
2020-11-19,266.440002,272.429993,266.440002,268.640015,267.716827,20100
2020-11-20,266.170013,269.100006,262.070007,263.890015,262.983124,25600
2020-11-23,265.989990,268.040009,262.350006,262.429993,261.528137,19200
2020-11-24,263.420013,270.880005,262.850006,270.869995,269.939178,27200
2020-11-25,267.950012,270.959991,265.329987,265.329987,264.418182,14800
2020-11-27,265.329987,266.339996,261.000000,264.049988,263.142578,13100
2020-11-30,264.500000,264.500000,257.670013,261.690002,260.790680,30800
2020-12-01,262.640015,265.160004,259.309998,263.250000,262.345306,29400
2020-12-02,262.989990,262.989990,258.279999,258.279999,257.392426,17300
2020-12-03,257.769989,263.890015,257.769989,261.579987,260.681061,19400
2020-12-04,262.100006,262.100006,257.000000,258.410004,257.522003,17200
2020-12-07,257.000000,258.750000,255.009995,257.149994,256.266296,19500
2020-12-08,256.670013,259.000000,255.000000,257.450012,256.565277,38400
2020-12-09,256.579987,263.200012,255.610001,260.660004,259.764252,23200
2020-12-10,260.980011,263.910004,256.059998,261.000000,260.103088,13600
2020-12-11,261.029999,263.010010,257.470001,260.540009,259.644653,15800
2020-12-14,260.579987,263.739990,260.540009,262.809998,261.906860,17100
2020-12-15,263.140015,266.790009,261.450012,265.929993,265.016113,16400
2020-12-16,266.500000,268.750000,265.799988,267.079987,266.162170,22000
2020-12-17,268.559998,270.790009,267.049988,268.579987,267.657013,22400
2020-12-18,270.100006,272.549988,267.500000,272.549988,271.613373,130000
2020-12-21,271.600006,271.600006,262.250000,266.600006,265.683838,26900
2020-12-22,268.480011,268.480011,263.040009,264.000000,263.092773,18200
2020-12-23,264.540009,270.000000,264.540009,269.019989,268.095490,13400
2020-12-24,268.000000,268.000000,264.720001,266.000000,265.085876,4700
2020-12-28,270.260010,270.440002,267.489990,269.269989,268.344666,21300
2020-12-29,269.299988,270.010010,262.399994,265.269989,264.358398,25300
2020-12-30,264.679993,267.040009,263.660004,266.500000,265.584167,15700
2020-12-31,265.260010,267.890015,264.420013,266.269989,265.354950,11000
2021-01-04,266.279999,269.500000,262.010010,267.140015,266.221985,23900
2021-01-05,266.029999,270.000000,264.000000,268.809998,267.886230,29000
2021-01-06,268.589996,273.000000,268.010010,270.470001,269.540527,38100
2021-01-07,270.540009,270.600006,267.339996,270.040009,269.111969,25900
2021-01-08,270.940002,272.579987,269.519989,272.420013,271.483826,27700
2021-01-11,270.839996,271.790009,263.079987,267.390015,266.471100,24500
2021-01-12,267.299988,269.579987,264.000000,267.779999,266.859772,27600
2021-01-13,266.149994,267.440002,262.109985,262.109985,261.209259,23900
2021-01-14,263.290009,265.790009,258.510010,258.570007,257.681488,30300
2021-01-15,256.929993,260.970001,254.279999,255.179993,254.303055,23200
2021-01-19,255.779999,258.940002,254.250000,255.559998,254.681763,20400
2021-01-20,257.730011,257.790009,252.649994,256.209991,255.329544,27600
2021-01-21,257.869995,258.500000,253.770004,257.500000,256.865753,21600
2021-01-22,257.000000,262.989990,255.630005,262.339996,261.693817,22900
2021-01-25,263.709991,269.989990,256.239990,267.239990,266.581726,31900
2021-01-26,269.899994,276.410004,267.739990,275.279999,274.601959,27400
2021-01-27,272.619995,275.000000,265.720001,272.869995,272.197876,22600
2021-01-28,271.660004,273.799988,266.000000,267.649994,266.990753,28100
2021-01-29,270.390015,272.920013,266.320007,266.859985,266.202698,33900
2021-02-01,266.239990,271.649994,263.149994,268.820007,268.157867,28800
2021-02-02,269.489990,272.959991,269.359985,269.739990,269.075562,18300
2021-02-03,268.440002,268.440002,264.399994,267.899994,267.240143,19500
2021-02-04,267.700012,271.850006,266.140015,271.850006,271.180389,18000
2021-02-05,271.640015,274.290009,269.049988,273.649994,272.975952,22100
2021-02-08,274.989990,278.390015,273.500000,277.799988,277.115723,23800
2021-02-09,278.369995,284.980011,277.089996,283.200012,282.502441,30800
2021-02-10,285.200012,289.089996,279.769989,279.779999,279.090881,31200
2021-02-11,281.299988,282.910004,275.869995,279.679993,278.991119,22600
2021-02-12,279.540009,279.540009,274.000000,277.399994,276.716705,15700
2021-02-16,275.109985,278.329987,272.130005,273.730011,273.055786,24200
2021-02-17,274.489990,279.890015,271.000000,271.769989,271.100586,39600
2021-02-18,270.220001,273.670013,268.149994,268.600006,267.938385,18400
2021-02-19,267.920013,269.549988,262.950012,264.880005,264.227570,28800
2021-02-22,263.000000,264.290009,255.050003,261.359985,260.716248,23300
2021-02-23,263.670013,267.589996,261.940002,262.209991,261.564148,25800
2021-02-24,261.649994,266.709991,261.559998,262.750000,262.102783,21900
2021-02-25,263.000000,265.000000,262.440002,263.309998,262.661438,20700
2021-02-26,265.019989,265.019989,256.660004,256.660004,256.027832,28000
2021-03-01,262.000000,262.600006,252.820007,256.899994,256.267212,41200
2021-03-02,255.520004,256.000000,252.139999,254.399994,253.773376,25800
2021-03-03,254.869995,259.000000,254.160004,254.960007,254.332001,21700
2021-03-04,256.570007,263.640015,254.850006,257.540009,256.905670,32300
2021-03-05,259.970001,272.239990,255.839996,271.739990,271.070648,41000
2021-03-08,272.989990,282.049988,272.989990,278.519989,277.833984,28600
2021-03-09,281.190002,284.500000,279.890015,282.570007,281.874023,34200
2021-03-10,282.570007,284.019989,280.049988,281.760010,281.066010,22200
2021-03-11,282.070007,288.980011,279.959991,288.980011,288.268219,19600
2021-03-12,289.059998,296.410004,287.869995,295.160004,294.432983,29600
2021-03-15,295.000000,302.640015,294.010010,302.640015,301.894562,28700
2021-03-16,301.010010,306.459991,298.070007,305.589996,304.837280,21000
2021-03-17,302.399994,310.989990,302.399994,309.200012,308.438385,31200
2021-03-18,309.000000,309.000000,298.079987,303.970001,303.221283,30700
2021-03-19,301.779999,304.920013,297.309998,301.029999,300.288544,70400
2021-03-22,301.739990,304.079987,294.929993,296.730011,295.999146,18400
2021-03-23,296.739990,296.739990,288.720001,289.760010,289.046265,26200
2021-03-24,292.549988,292.549988,281.859985,282.359985,281.664490,27400
2021-03-25,280.000000,293.670013,277.839996,289.910004,289.195892,31000
2021-03-26,292.559998,298.029999,290.000000,297.559998,296.827057,14600
2021-03-29,298.000000,303.279999,297.559998,302.700012,301.954407,25000
2021-03-30,301.059998,301.839996,293.549988,295.220001,294.492828,20300
2021-03-31,294.350006,297.739990,288.589996,288.779999,288.068726,34100
2021-04-01,287.779999,289.940002,286.950012,289.170013,288.457794,22800
2021-04-05,288.149994,298.869995,288.000000,295.190002,294.462891,30000
2021-04-06,297.619995,301.769989,296.140015,296.359985,295.630035,21400
2021-04-07,297.429993,299.019989,293.630005,295.799988,295.071381,19000
2021-04-08,296.230011,300.579987,291.029999,300.000000,299.261047,24700
2021-04-09,300.470001,303.739990,298.369995,303.149994,302.403290,26700
2021-04-12,300.600006,303.010010,296.049988,300.329987,299.590271,31800
2021-04-13,301.649994,302.220001,297.140015,298.230011,297.495453,23200
2021-04-14,298.230011,301.970001,298.230011,299.899994,299.161316,12400
2021-04-15,301.779999,302.750000,300.000000,302.739990,301.994324,10000
2021-04-16,303.769989,307.239990,302.149994,306.799988,306.044281,19200
2021-04-19,307.869995,312.000000,303.720001,311.320007,310.553192,30300
2021-04-20,311.000000,318.369995,304.109985,306.739990,305.984436,31700
2021-04-21,308.709991,314.910004,308.709991,312.970001,312.199127,28800
2021-04-22,315.500000,316.000000,311.880005,314.510010,313.986176,18000
2021-04-23,314.000000,317.260010,312.000000,315.010010,314.485321,18000
2021-04-26,313.260010,317.529999,310.220001,310.220001,309.703308,31100
2021-04-27,310.230011,311.850006,301.170013,303.809998,303.303955,30000
2021-04-28,303.040009,305.230011,297.140015,297.140015,296.645111,14900
2021-04-29,300.250000,303.100006,297.660004,297.790009,297.294006,16200
2021-04-30,297.779999,299.350006,291.299988,293.250000,292.761536,25800
2021-05-03,296.480011,300.940002,293.959991,297.709991,297.214111,32600
2021-05-04,297.700012,301.299988,287.000000,288.399994,287.919617,28600
2021-05-05,289.910004,291.130005,281.010010,286.109985,285.633423,21400
2021-05-06,288.000000,289.470001,285.779999,287.690002,287.210815,17800
2021-05-07,287.190002,289.250000,282.899994,288.049988,287.570190,21400
2021-05-10,289.339996,293.140015,288.579987,290.589996,290.106018,23400
2021-05-11,288.149994,296.209991,288.149994,292.350006,291.863037,27500
2021-05-12,295.359985,312.859985,292.320007,310.399994,309.882965,44600
2021-05-13,314.429993,330.929993,314.000000,327.760010,327.214081,48200
2021-05-14,330.000000,334.950012,323.640015,330.660004,330.109253,32200
2021-05-17,332.839996,343.000000,325.000000,336.190002,335.630035,39800
2021-05-18,336.339996,340.730011,332.299988,335.200012,334.641693,31500
2021-05-19,334.140015,342.910004,333.190002,342.609985,342.039307,30800
2021-05-20,344.570007,352.910004,340.880005,352.910004,352.322174,24500
2021-05-21,354.760010,360.839996,350.100006,353.510010,352.921204,30700
2021-05-24,356.000000,368.540009,351.179993,367.399994,366.788025,35200
2021-05-25,368.000000,388.380005,368.000000,382.239990,381.603333,58600
2021-05-26,385.660004,393.510010,375.850006,391.940002,391.287170,47700
2021-05-27,393.489990,407.799988,393.489990,401.630005,400.961029,46800
2021-05-28,406.309998,409.000000,393.839996,404.920013,404.245544,42800
2021-06-01,405.000000,421.279999,400.850006,418.510010,417.812927,45800
2021-06-02,416.369995,421.940002,410.839996,417.799988,417.104065,33400
2021-06-03,413.760010,432.850006,411.640015,432.630005,431.909393,32100
2021-06-04,438.640015,438.640015,425.579987,429.230011,428.515076,36000
2021-06-07,429.269989,448.059998,429.269989,448.059998,447.313690,40500
2021-06-08,451.850006,460.000000,438.450012,450.959991,450.208862,55100
2021-06-09,448.510010,449.660004,441.130005,444.000000,443.260437,31200
2021-06-10,441.880005,442.450012,427.549988,436.450012,435.723053,52700
2021-06-11,433.630005,436.450012,425.000000,432.230011,431.510101,43800
2021-06-14,432.279999,432.279999,406.200012,413.510010,412.821259,67300
2021-06-15,417.700012,417.700012,409.100006,411.200012,410.515106,27200
2021-06-16,411.799988,414.010010,404.799988,408.769989,408.089111,29800
2021-06-17,411.609985,415.000000,404.549988,410.299988,409.616608,33200
2021-06-18,407.570007,409.000000,399.200012,399.510010,398.844574,59900
2021-06-21,402.440002,407.549988,399.959991,406.750000,406.072540,39000
2021-06-22,410.369995,414.000000,408.000000,411.890015,411.203979,25900
2021-06-23,414.000000,414.000000,404.130005,405.600006,404.924438,33100
2021-06-24,406.109985,407.130005,400.000000,402.690002,402.019257,28500
2021-06-25,403.869995,408.380005,401.820007,405.440002,404.764709,59200
2021-06-28,409.269989,409.269989,401.250000,402.000000,401.330414,40100
2021-06-29,403.019989,403.019989,396.010010,398.390015,397.726471,30600
2021-06-30,400.000000,403.769989,396.510010,402.130005,401.460205,38800
2021-07-01,403.429993,405.000000,396.239990,397.160004,396.498505,23600
2021-07-02,396.000000,397.989990,393.010010,393.390015,392.734772,25400
2021-07-06,392.040009,392.040009,381.149994,388.549988,387.902802,39100
2021-07-07,388.549988,392.660004,384.089996,384.089996,383.450256,37500
2021-07-08,380.799988,386.000000,380.000000,384.859985,384.218964,35400
2021-07-09,386.760010,392.570007,384.769989,392.500000,391.846252,20400
2021-07-12,393.429993,406.920013,392.790009,403.579987,402.907776,55100
2021-07-13,404.070007,406.010010,400.109985,403.200012,402.528442,25300
2021-07-14,404.769989,409.059998,402.700012,407.549988,406.871155,29600
2021-07-15,407.549988,410.799988,405.390015,410.769989,410.085785,16500
2021-07-16,413.010010,418.000000,412.000000,414.630005,413.939392,22000
2021-07-19,412.000000,413.000000,403.440002,405.399994,404.724731,39700
2021-07-20,406.890015,421.660004,406.890015,414.980011,414.288788,42100
2021-07-21,434.549988,434.549988,407.619995,409.299988,408.618256,25200
2021-07-22,408.010010,410.820007,401.679993,409.279999,408.848022,23000
2021-07-23,410.859985,417.470001,408.709991,417.470001,417.029388,18200
2021-07-26,417.440002,419.940002,415.290009,415.890015,415.451050,22300
2021-07-27,414.149994,414.149994,404.170013,405.899994,405.471588,34000
2021-07-28,404.619995,404.619995,398.000000,399.000000,398.578888,24500
2021-07-29,401.660004,409.000000,401.660004,405.269989,404.842255,19700
2021-07-30,403.429993,405.459991,396.000000,399.149994,398.728729,28000
2021-08-02,399.149994,402.540009,391.000000,392.820007,392.405396,28300
2021-08-03,394.700012,394.700012,386.700012,392.239990,391.825989,40900
2021-08-04,389.940002,392.130005,381.750000,385.890015,385.482727,27000
2021-08-05,389.570007,392.149994,386.100006,391.260010,390.847046,20300
2021-08-06,392.910004,397.820007,392.059998,393.309998,392.894867,18800
2021-08-09,394.750000,396.500000,386.200012,388.209991,387.800262,19900
2021-08-10,390.809998,397.029999,389.000000,394.109985,393.694031,27100
2021-08-11,390.000000,414.500000,387.299988,400.209991,399.787598,36000
2021-08-12,403.940002,413.950012,401.630005,412.980011,412.544128,21600
2021-08-13,412.170013,417.299988,409.420013,410.010010,409.577240,16200
2021-08-16,410.000000,410.000000,402.010010,406.399994,405.971069,12900
2021-08-17,406.739990,409.890015,402.559998,407.529999,407.099854,16000
2021-08-18,408.890015,408.890015,396.390015,398.200012,397.779724,16200
2021-08-19,394.700012,402.000000,391.420013,396.750000,396.331238,19600
2021-08-20,395.690002,405.350006,395.399994,401.000000,400.576782,25600
2021-08-23,405.070007,405.950012,399.260010,400.000000,399.577820,13500
2021-08-24,402.619995,402.619995,396.010010,397.579987,397.160370,15600
2021-08-25,395.179993,398.299988,394.390015,396.010010,395.592041,13700
2021-08-26,394.980011,396.980011,391.000000,391.100006,390.687225,14400
2021-08-27,391.049988,399.950012,391.049988,399.950012,399.527863,20400
2021-08-30,398.429993,401.630005,398.230011,401.000000,400.576782,14100
2021-08-31,402.410004,406.989990,398.899994,406.160004,405.731323,17600
2021-09-01,405.459991,407.899994,400.010010,407.720001,407.289673,11200
2021-09-02,407.500000,410.000000,402.750000,405.000000,404.572540,15400
2021-09-03,405.769989,405.769989,395.450012,398.500000,398.079407,18300
2021-09-07,399.440002,399.440002,391.239990,393.549988,393.134613,15500
2021-09-08,392.000000,401.130005,392.000000,400.649994,400.227142,13300
2021-09-09,397.750000,398.450012,393.250000,394.140015,393.724030,16200
2021-09-10,397.089996,397.089996,390.000000,390.010010,389.598389,14400
2021-09-13,390.679993,395.700012,390.399994,395.700012,395.282379,14900
2021-09-14,394.910004,394.910004,384.290009,386.029999,385.622559,19000
2021-09-15,384.920013,389.100006,383.690002,385.350006,384.943298,16200
2021-09-16,384.500000,385.670013,382.390015,383.250000,382.845490,14000
2021-09-17,385.679993,392.109985,381.059998,391.429993,391.016876,69700
2021-09-20,388.519989,388.640015,378.149994,381.899994,381.496918,22300
2021-09-21,385.549988,387.670013,380.309998,381.760010,381.357086,15700
2021-09-22,385.649994,393.959991,384.609985,390.899994,390.487427,15300
2021-09-23,392.769989,393.130005,389.929993,392.279999,391.865967,8000
2021-09-24,391.470001,394.000000,389.010010,390.079987,389.668304,13200
2021-09-27,390.079987,396.750000,390.079987,391.429993,391.016876,12700
2021-09-28,390.000000,390.410004,385.109985,387.320007,386.911194,13300
2021-09-29,390.059998,398.359985,390.059998,398.359985,397.939545,14100
2021-09-30,399.920013,401.739990,393.690002,394.179993,393.763947,19700
2021-10-01,394.239990,395.589996,387.350006,389.359985,388.949036,22600
2021-10-04,390.760010,393.230011,388.109985,391.279999,390.867035,14700
2021-10-05,392.049988,406.019989,392.049988,404.500000,404.073090,19400
2021-10-06,404.019989,404.019989,394.190002,400.899994,400.476868,13100
2021-10-07,403.019989,409.279999,401.380005,407.000000,406.570435,33400
2021-10-08,408.399994,410.000000,404.679993,405.000000,404.572540,11500
2021-10-11,405.739990,405.739990,398.970001,399.220001,398.798645,22900
2021-10-12,399.220001,403.010010,398.970001,400.200012,399.777618,11400
2021-10-13,400.200012,402.570007,395.910004,400.769989,400.347015,11200
2021-10-14,404.000000,404.000000,396.720001,397.450012,397.030518,11900
2021-10-15,402.380005,402.380005,396.239990,396.239990,395.821777,16300
2021-10-18,395.500000,397.260010,390.010010,390.010010,389.598389,14800
2021-10-19,392.779999,394.239990,391.049988,394.239990,393.823883,8600
2021-10-20,394.570007,398.899994,394.549988,397.910004,397.490021,12200
2021-10-21,395.950012,402.989990,390.049988,392.500000,392.332245,17900
2021-10-22,394.299988,398.519989,393.000000,395.959991,395.790741,11200
2021-10-25,394.429993,403.649994,394.429993,399.000000,398.829468,17000
2021-10-26,397.480011,401.690002,390.000000,393.399994,393.231842,25600
2021-10-27,395.799988,395.799988,391.000000,391.119995,390.952820,11100
2021-10-28,394.470001,399.350006,391.609985,398.980011,398.809479,15800
2021-10-29,396.829987,402.220001,394.869995,401.399994,401.228424,18700
2021-11-01,404.989990,413.929993,400.589996,413.929993,413.753082,25600
2021-11-02,415.000000,415.000000,407.640015,409.000000,408.825195,12500
2021-11-03,411.359985,424.000000,407.079987,416.720001,416.541870,13800
2021-11-04,419.309998,423.440002,414.640015,414.989990,414.812622,11800
2021-11-05,416.989990,433.820007,415.119995,433.799988,433.614563,16500
2021-11-08,437.339996,437.339996,422.899994,426.730011,426.547607,22700
2021-11-09,424.100006,430.920013,421.529999,426.899994,426.717529,20300
2021-11-10,422.899994,485.670013,422.899994,480.000000,479.794830,43100
2021-11-11,477.959991,517.090027,477.959991,487.760010,487.551544,48600
2021-11-12,499.000000,510.890015,494.929993,510.890015,510.671661,25400
2021-11-15,510.799988,513.130005,493.950012,512.010010,511.791168,27200
2021-11-16,515.000000,531.140015,512.679993,518.349976,518.128418,35900
2021-11-17,519.780029,534.000000,515.289978,526.000000,525.775146,27900
2021-11-18,528.809998,552.969971,528.809998,552.330017,552.093933,32800
2021-11-19,553.000000,562.419983,550.000000,559.669983,559.430786,27700
2021-11-22,560.109985,589.530029,559.580017,580.000000,579.752075,33100
2021-11-23,580.000000,595.520020,563.969971,590.000000,589.747803,42800
2021-11-24,586.489990,599.869995,569.750000,596.010010,595.755249,42100
2021-11-26,584.880005,605.919983,580.539978,597.099976,596.844788,30300
2021-11-29,600.000000,600.000000,571.700012,575.940002,575.693848,32600
2021-11-30,573.799988,592.909973,565.210022,570.570007,570.326111,48200
2021-12-01,571.150024,595.479980,567.219971,567.219971,566.977539,37000
2021-12-02,569.239990,590.000000,569.239990,582.359985,582.111084,28100
2021-12-03,585.119995,589.950012,572.000000,573.750000,573.504761,19600
2021-12-06,578.250000,589.099976,557.799988,564.859985,564.618530,34400
2021-12-07,567.000000,581.919983,563.010010,563.539978,563.299133,28300
2021-12-08,562.000000,567.349976,540.000000,552.719971,552.483704,37100
2021-12-09,559.729980,559.729980,538.010010,539.000000,538.769592,19600
2021-12-10,539.359985,542.770020,533.320007,537.030029,536.800476,22100
2021-12-13,540.520020,554.979980,530.539978,541.710022,541.478455,24800
2021-12-14,541.700012,546.260010,535.150024,536.530029,536.300720,50500
2021-12-15,536.530029,556.710022,536.530029,554.320007,554.083069,48800
2021-12-16,557.099976,566.919983,551.049988,554.030029,553.793213,25500
2021-12-17,552.989990,559.140015,535.979980,545.000000,544.767029,156400
2021-12-20,545.820007,590.869995,545.650024,590.869995,590.617432,52100
2021-12-21,592.929993,593.359985,574.460022,585.000000,584.749939,34800
2021-12-22,590.150024,602.559998,588.000000,600.710022,600.453247,19700
2021-12-23,601.039978,601.599976,583.030029,593.500000,593.246338,19800
2021-12-27,590.909973,602.140015,585.369995,599.650024,599.393738,21600
2021-12-28,605.000000,619.150024,605.000000,612.020020,611.758423,23900
2021-12-29,611.349976,625.000000,602.020020,616.000000,615.736694,19000
2021-12-30,613.979980,630.599976,608.580017,616.900024,616.636353,21000
2021-12-31,616.530029,620.630005,608.789978,619.190002,618.925354,22000
2022-01-03,616.349976,618.989990,599.109985,616.840027,616.576355,23100
2022-01-04,618.969971,621.000000,595.770020,608.419983,608.159912,23800
2022-01-05,604.109985,619.099976,604.000000,606.049988,605.790955,21700
2022-01-06,612.000000,628.840027,608.869995,625.770020,625.502563,26600
2022-01-07,622.190002,622.190002,600.000000,600.000000,599.743530,31100
2022-01-10,599.099976,599.099976,581.010010,587.739990,587.488770,38900
2022-01-11,592.830017,601.299988,566.450012,598.000000,597.744385,58200
2022-01-12,597.479980,609.659973,592.200012,602.739990,602.482361,24000
2022-01-13,607.469971,638.000000,606.200012,621.789978,621.524231,47800
2022-01-14,618.979980,618.979980,599.989990,615.599976,615.336853,20700
2022-01-18,611.929993,611.929993,589.919983,592.080017,591.826965,27900
2022-01-19,598.450012,604.369995,574.530029,576.549988,576.303528,30000
2022-01-20,577.010010,599.919983,576.669983,577.030029,576.783386,22800
2022-01-21,576.000000,599.869995,575.989990,575.989990,575.743774,30700
2022-01-24,571.950012,604.539978,560.210022,600.510010,600.253357,37500
2022-01-25,599.099976,603.380005,588.469971,598.400024,598.144226,37000
2022-01-26,595.200012,605.780029,584.010010,584.919983,584.669983,34200
2022-01-27,587.349976,596.090027,561.049988,566.849976,566.849976,23200
2022-01-28,566.359985,576.710022,563.250000,576.710022,576.710022,17100
2022-01-31,577.919983,582.559998,567.299988,573.000000,573.000000,27700
2022-02-01,576.650024,577.080017,550.739990,566.960022,566.960022,37700
2022-02-02,567.989990,572.500000,559.000000,563.809998,563.809998,39700
2022-02-03,558.000000,571.400024,558.000000,571.400024,571.400024,18700
2022-02-04,571.299988,574.299988,560.000000,568.119995,568.119995,24400
2022-02-07,569.890015,572.289978,560.000000,562.080017,562.080017,20900
2022-02-08,560.799988,577.750000,560.500000,571.489990,571.489990,23000
2022-02-09,578.000000,578.000000,567.280029,575.059998,575.059998,20900
2022-02-10,573.940002,576.469971,550.210022,553.590027,553.590027,37300
2022-02-11,560.000000,591.010010,558.349976,577.239990,577.239990,40700
2022-02-14,576.299988,589.979980,563.109985,589.000000,589.000000,29300
2022-02-15,590.200012,591.619995,577.140015,577.159973,577.159973,31700
2022-02-16,573.900024,573.900024,561.159973,563.219971,563.219971,33200
2022-02-17,564.669983,567.830017,556.520020,566.130005,566.130005,24300
2022-02-18,562.900024,583.739990,562.900024,575.200012,575.200012,53700
2022-02-22,568.619995,589.119995,568.619995,583.640015,583.640015,24700
2022-02-23,560.599976,571.809998,441.970001,446.660004,446.660004,100500
2022-02-24,439.049988,449.510010,420.339996,445.940002,445.940002,101200
2022-02-25,447.000000,494.429993,447.000000,489.089996,489.089996,74000
2022-02-28,481.980011,512.770020,481.980011,496.929993,496.929993,58900
2022-03-01,491.769989,510.799988,476.000000,483.910004,483.910004,45500
2022-03-02,485.989990,506.929993,485.989990,494.410004,494.410004,35300
2022-03-03,492.850006,492.850006,464.089996,467.799988,467.799988,32800
2022-03-04,464.070007,464.070007,453.619995,457.209991,457.209991,31900
2022-03-07,452.609985,452.609985,426.399994,442.399994,442.399994,40400
2022-03-08,439.739990,459.929993,439.640015,459.109985,459.109985,48800
2022-03-09,461.260010,476.720001,447.559998,475.420013,475.420013,53600
2022-03-10,465.209991,469.230011,445.940002,468.799988,468.799988,38800
2022-03-11,474.049988,475.000000,448.239990,450.450012,450.450012,18900
2022-03-14,450.450012,466.160004,450.450012,451.209991,451.209991,23600
2022-03-15,456.489990,492.859985,455.000000,488.670013,488.670013,46600
2022-03-16,490.540009,505.070007,479.829987,496.059998,496.059998,39700
2022-03-17,489.440002,499.019989,488.010010,493.000000,493.000000,26200
2022-03-18,495.160004,517.289978,483.350006,513.109985,513.109985,126600
2022-03-21,507.040009,514.700012,483.049988,494.869995,494.869995,53600
2022-03-22,499.750000,501.010010,484.309998,495.049988,495.049988,43200
2022-03-23,490.790009,497.200012,475.450012,484.109985,484.109985,37900
2022-03-24,485.109985,486.609985,470.000000,479.390015,479.390015,37200
2022-03-25,478.390015,486.619995,475.000000,485.000000,485.000000,34500
2022-03-28,485.000000,490.470001,480.010010,483.700012,483.700012,51900
2022-03-29,488.290009,497.890015,487.690002,494.459991,494.459991,33200
2022-03-30,495.239990,495.239990,485.000000,491.679993,491.679993,36900
2022-03-31,489.000000,507.230011,488.299988,496.850006,496.850006,48100
2022-04-01,502.000000,514.109985,497.089996,513.599976,513.599976,37000
2022-04-04,517.609985,519.030029,503.450012,505.450012,505.450012,46600
2022-04-05,505.950012,516.260010,497.390015,498.399994,498.399994,32200
2022-04-06,491.269989,499.980011,488.880005,495.130005,495.130005,35600
2022-04-07,498.929993,501.010010,485.559998,492.299988,492.299988,52100
2022-04-08,495.359985,495.790009,487.070007,488.140015,488.140015,33500
2022-04-11,482.450012,490.279999,480.160004,485.220001,485.220001,40200
2022-04-12,487.299988,494.980011,482.850006,488.980011,488.980011,29200
2022-04-13,489.309998,495.130005,488.549988,494.250000,494.250000,32700
2022-04-14,497.700012,503.500000,492.600006,492.700012,492.700012,17300
2022-04-18,495.000000,495.000000,470.010010,475.089996,475.089996,40500
2022-04-19,480.100006,495.619995,472.940002,490.880005,490.880005,35000
2022-04-20,491.459991,508.179993,491.459991,493.089996,493.089996,27100
2022-04-21,499.500000,504.940002,485.130005,487.690002,487.690002,30900
2022-04-22,491.250000,491.250000,474.799988,474.799988,474.799988,24600
2022-04-25,478.380005,489.000000,470.079987,485.140015,485.140015,40900
2022-04-26,485.410004,499.959991,470.790009,473.450012,473.450012,36900
2022-04-27,476.760010,478.850006,461.589996,462.000000,462.000000,35600
2022-04-28,463.820007,464.089996,448.750000,461.000000,461.000000,34700
2022-04-29,460.489990,462.500000,440.089996,441.500000,441.500000,33600
2022-05-02,443.769989,453.160004,435.230011,448.790009,448.790009,36400
2022-05-03,450.320007,452.049988,441.019989,449.529999,449.529999,25500
2022-05-04,464.720001,497.540009,458.399994,496.010010,496.010010,53400
2022-05-05,498.510010,498.510010,462.690002,469.730011,469.730011,35900
2022-05-06,467.100006,484.149994,462.000000,483.649994,483.649994,35800
2022-05-09,479.250000,500.329987,467.970001,497.140015,497.140015,45900
2022-05-10,498.000000,503.190002,473.850006,502.609985,502.609985,45900
2022-05-11,503.279999,518.000000,491.000000,498.000000,498.000000,35700
2022-05-12,498.250000,516.229980,498.250000,514.010010,514.010010,28800
2022-05-13,519.219971,536.559998,512.789978,530.799988,530.799988,42500
2022-05-16,526.010010,550.000000,522.989990,529.690002,529.690002,35400
2022-05-17,538.250000,541.280029,520.000000,525.489990,525.489990,28700
2022-05-18,514.200012,514.200012,485.000000,488.859985,488.859985,43300
2022-05-19,480.250000,508.290009,477.109985,492.049988,492.049988,38900
2022-05-20,495.589996,509.019989,489.589996,508.410004,508.410004,32700
2022-05-23,515.539978,544.780029,515.539978,543.250000,543.250000,47700
